description,nick_name,start_time,end_time,run_time,run,data_name,pic_name,pic_id,test_param,param_value,rorschach,curvature,target_curvature,null_curvature,target_variability,null_variability,sample_size,obs_plot_location,response_no,correct,conf_level,choice_reason,participant_count,plot_count
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207203,1606207245,42.33726883,42,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/5df2947852318075a066e55984da5020.svg,13,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,19,0,Certain,"Different shape, Different slope",13,22
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207245,1606207285,39.5968914,42,184b9f1a90081e0ffeedc112c6431d9c,plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg,24,log,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,13,13,1,Neutral,Different shape,13,18
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207285,1606207303,17.86680031,42,b79bc1a0fdbb69edc87fe34883a066d6,plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg,32,log,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,12,1,Neutral,Different shape,13,21
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207303,1606207319,16.346807,42,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg,25,linear,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,Different slope,13,23
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207319,1606207343,23.56519628,42,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg,26,log,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Very Certain,"Different shape, Different slope",13,22
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207343,1606207361,17.52021194,42,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/19458f4a249031b8179c02b343dffe30.svg,7,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Neutral,Different slope,13,24
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207361,1606207373,12.58900046,42,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg,8,log,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,Different slope,13,21
emily-log-2,a9af0281dc579f92ceaa690a71727808,1606207373,1606207429,55.81193662,42,b79bc1a0fdbb69edc87fe34883a066d6,plots/svg/e9510e025a1152c8bc78255bdc926f93.svg,31,linear,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,7,0,Certain,Different slope,13,22
emily-log-2,b8e0d0a2019e5aecd55c54c25151d1c6,1606160841,1606160867,25.60870528,43,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/d8dea45d5c5b31523324bc29de32411f.svg,15,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,13,0,Neutral,Different range,1,21
emily-log-2,bb5568b4f1afc2fd30c82b7da62cf12b,1605824016,1605824066,49.44631863,44,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg,16,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,4,0,Neutral,Clustering,5,22
emily-log-2,bb5568b4f1afc2fd30c82b7da62cf12b,1605824066,1605824099,32.9514904,44,6a72b42ba970ea6798a886761baf324f,plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg,11,linear,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,17,17,1,Certain,Different slope,5,18
emily-log-2,bb5568b4f1afc2fd30c82b7da62cf12b,1605824099,1605824173,73.96381974,44,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/d8dea45d5c5b31523324bc29de32411f.svg,15,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,15,0,Neutral,Outlier(s),5,21
emily-log-2,bb5568b4f1afc2fd30c82b7da62cf12b,1605824173,1605824245,72.5834465,44,3d689aa117d70559b73fe8398f1a44c6,plots/svg/20d0abf28998f59ada75cce6b4999158.svg,21,linear,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,10,0,Uncertain,Clustering,5,28
emily-log-2,bb5568b4f1afc2fd30c82b7da62cf12b,1605824246,1605824400,154.6387823,44,47748c8978f11fc269bed62ca7f6a4d3,plots/svg/d4332bd8e199471b74969e986f987ac8.svg,27,linear,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,9,20,0,Uncertain,Different range,5,21
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236777,1606236833,56.2256937,45,f28e70dc6b7365974b49d253cdd85363,plots/svg/e2e1ff57be869422245fc51b15415492.svg,30,log,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,4,0,Uncertain,Outlier(s),13,20
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236833,1606236848,14.40965128,45,3d689aa117d70559b73fe8398f1a44c6,plots/svg/20d0abf28998f59ada75cce6b4999158.svg,21,linear,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,1,1,Certain,Different shape,13,28
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236848,1606236857,9.438109159,45,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg,26,log,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Very Certain,Different shape,13,22
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236857,1606236880,23.00583649,45,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/19458f4a249031b8179c02b343dffe30.svg,7,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,"Clustering, Different shape, Different slope",13,24
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236908,1606236919,10.88677907,45,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg,14,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,10,1,Certain,Different shape,13,23
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236919,1606236931,12.66605353,45,d14de6e8946c29750256921ce0462931,plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg,9,linear,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Very Certain,"Different shape, Different slope",13,24
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236931,1606236941,9.335623503,45,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg,8,log,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,"Different shape, Different slope",13,21
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236941,1606236961,19.77978587,45,f28e70dc6b7365974b49d253cdd85363,plots/svg/abd7b714d3c960b93247a0a3e0308473.svg,29,linear,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,14,0,Certain,"Clustering, Different range",13,21
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236961,1606236978,17.78450298,45,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/5df2947852318075a066e55984da5020.svg,13,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,19,0,Neutral,"Different range, Different shape",13,22
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236978,1606236993,14.84685922,45,d14de6e8946c29750256921ce0462931,plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg,10,log,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Certain,"Different range, Different shape",13,24
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606236993,1606237012,18.44243979,45,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg,25,linear,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,"Different shape, Different slope",13,23
emily-log-2,bd24ec8a44cfb366c742b894c06334d4,1606237012,1606237053,41.08978176,45,3d689aa117d70559b73fe8398f1a44c6,plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg,22,log,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,1,1,Uncertain,Different shape,13,23
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238080,1606238129,49.32669282,46,d14de6e8946c29750256921ce0462931,plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg,10,log,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Certain,Different shape,13,24
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238129,1606238155,25.7328887,46,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg,26,log,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,Different shape,13,22
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238155,1606238176,21.67365575,46,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg,8,log,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,Different shape,13,21
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238176,1606238215,38.49812269,46,3d689aa117d70559b73fe8398f1a44c6,plots/svg/20d0abf28998f59ada75cce6b4999158.svg,21,linear,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,7,0,Certain,Different shape,13,28
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238215,1606238246,30.63095474,46,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg,25,linear,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,Clustering,13,23
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238246,1606238281,34.88524175,46,f28e70dc6b7365974b49d253cdd85363,plots/svg/abd7b714d3c960b93247a0a3e0308473.svg,29,linear,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,9,0,Certain,Clustering,13,21
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238281,1606238330,49.29889989,46,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/19458f4a249031b8179c02b343dffe30.svg,7,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,Clustering,13,24
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238330,1606238380,50.08581567,46,d14de6e8946c29750256921ce0462931,plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg,9,linear,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Certain,Different slope,13,24
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238380,1606238427,46.75640178,46,f28e70dc6b7365974b49d253cdd85363,plots/svg/e2e1ff57be869422245fc51b15415492.svg,30,log,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,2,0,Certain,"Other, Break in data points",13,20
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238427,1606238464,37.14017916,46,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/d8dea45d5c5b31523324bc29de32411f.svg,15,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,14,0,Certain,Different range,13,21
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238553,1606238577,24.0962851,46,3d689aa117d70559b73fe8398f1a44c6,plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg,22,log,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,1,1,Certain,Different shape,13,23
emily-log-2,c0f02f7d7aa23c41a53a8373bcbb0ae2,1606238577,1606238600,23.69422507,46,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg,16,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,10,1,Certain,Different shape,13,22
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232240,1606232338,98.51765919,47,f28e70dc6b7365974b49d253cdd85363,plots/svg/e2e1ff57be869422245fc51b15415492.svg,30,log,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,12,1,Uncertain,"Different shape, Different slope",13,20
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232338,1606232420,81.79389977,47,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/d8dea45d5c5b31523324bc29de32411f.svg,15,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,14,0,Neutral,"Clustering, Different range",13,21
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232420,1606232445,25.20923281,47,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg,25,linear,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,"Different shape, Different slope",13,23
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232445,1606232463,17.57746816,47,3d689aa117d70559b73fe8398f1a44c6,plots/svg/20d0abf28998f59ada75cce6b4999158.svg,21,linear,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,1,1,Certain,"Different shape, Different slope",13,28
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232463,1606232487,24.27583575,47,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg,26,log,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,"Different range, Different shape, Different slope",13,22
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232487,1606232527,39.92832327,47,3d689aa117d70559b73fe8398f1a44c6,plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg,22,log,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,1,1,Neutral,"Different shape, Different slope",13,23
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232527,1606232560,32.98901916,47,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg,16,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,10,1,Neutral,"Clustering, Different shape",13,22
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232560,1606232575,14.88328958,47,6a72b42ba970ea6798a886761baf324f,plots/svg/19640c3dc14337740f45aee91eed5803.svg,12,log,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,17,17,1,Certain,"Different shape, Different slope",13,18
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232575,1606232594,18.72842264,47,87f34b01f1fce217b6c33e04da081ed0,plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg,5,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,12,19,0,Certain,"Clustering, Different range",13,23
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232594,1606232623,29.0484941,47,87f34b01f1fce217b6c33e04da081ed0,plots/svg/5ecce62e937c1598e901631b3a1821d2.svg,6,log,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,12,11,0,Neutral,"Clustering, Outlier(s)",13,20
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232623,1606232641,18.11604905,47,6a72b42ba970ea6798a886761baf324f,plots/svg/16ce6f7a2dfb1a760c7ba8bcd54daccc.svg,11,linear,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,17,17,1,Certain,"Different shape, Different slope, Outlier(s)",13,18
emily-log-2,c3d6ecc6236ee802fcf9d979374877b6,1606232641,1606232680,38.30027151,47,f28e70dc6b7365974b49d253cdd85363,plots/svg/abd7b714d3c960b93247a0a3e0308473.svg,29,linear,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,9,0,Neutral,"Different range, Different shape",13,21
emily-log-2,cb37347ce1e5e7235cfab30555b1be1e,1606203662,1606203705,43.01092792,48,7ff3391e264e98652cdb6eb8b85088c4,plots/svg/2192c71bf5b17dcdc925ca95c98694e0.svg,16,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,6,0,Very Uncertain,Different shape,1,22
emily-log-2,d148d77a34a4c200e621563ea9812399,1606235864,1606235925,60.89049888,49,87f34b01f1fce217b6c33e04da081ed0,plots/svg/35c0c87a6158fa1687b8ff46e56443e6.svg,5,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,12,19,0,Uncertain,Different shape,4,23
emily-log-2,d148d77a34a4c200e621563ea9812399,1606235925,1606235946,21.06737494,49,6a72b42ba970ea6798a886761baf324f,plots/svg/19640c3dc14337740f45aee91eed5803.svg,12,log,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,17,17,1,Very Certain,Different slope,4,18
emily-log-2,d148d77a34a4c200e621563ea9812399,1606235946,1606235972,25.6010294,49,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg,26,log,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Very Certain,Different slope,4,22
emily-log-2,d148d77a34a4c200e621563ea9812399,1606235972,1606236046,74.64127851,49,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg,14,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,10,1,Uncertain,Different shape,4,23
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236083,1606236122,39.35992694,50,b79bc1a0fdbb69edc87fe34883a066d6,plots/svg/e9510e025a1152c8bc78255bdc926f93.svg,31,linear,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,4,0,Certain,Clustering,13,22
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236123,1606236166,43.69546151,50,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/5df2947852318075a066e55984da5020.svg,13,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,11,0,Uncertain,Different range,13,22
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236166,1606236202,35.57549882,50,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/19458f4a249031b8179c02b343dffe30.svg,7,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Neutral,Different shape,13,24
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236202,1606236215,13.31903076,50,d14de6e8946c29750256921ce0462931,plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg,10,log,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Certain,Different slope,13,24
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236215,1606236231,15.40293956,50,d14de6e8946c29750256921ce0462931,plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg,9,linear,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Certain,Different shape,13,24
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236231,1606236247,16.23817182,50,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg,25,linear,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,Different slope,13,23
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236247,1606236271,24.31577325,50,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg,8,log,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,Different slope,13,21
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236345,1606236369,23.52023077,50,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg,14,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,10,1,Certain,Different slope,13,23
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236369,1606236397,28.23735142,50,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg,26,log,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Certain,Different slope,13,22
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236397,1606236419,22.52175713,50,184b9f1a90081e0ffeedc112c6431d9c,plots/svg/a22fa470f1028ba1fa6fc5d121887a46.svg,23,linear,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,13,13,1,Certain,Outlier(s),13,18
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236420,1606236458,38.46228719,50,184b9f1a90081e0ffeedc112c6431d9c,plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg,24,log,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,13,2,0,Uncertain,Outlier(s),13,18
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236458,1606236487,28.88977933,50,b79bc1a0fdbb69edc87fe34883a066d6,plots/svg/39f08ba7613fc59a3b114a36a3a14244.svg,32,log,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,12,1,Certain,Different slope,13,21
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236816,1606236901,85.26986575,51,f28e70dc6b7365974b49d253cdd85363,plots/svg/e2e1ff57be869422245fc51b15415492.svg,30,log,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,2,0,Certain,Clustering,13,20
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236901,1606236967,65.87193656,51,3d689aa117d70559b73fe8398f1a44c6,plots/svg/20d0abf28998f59ada75cce6b4999158.svg,21,linear,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,1,1,Certain,Different shape,13,28
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236967,1606236985,18.14902878,51,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/929c1e7fdc8f70077cdaf06728393cf6.svg,26,log,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Very Certain,Different shape,13,22
emily-log-2,d148d77a34a4c200e621563ea9812399,1606236986,1606237085,99.64595175,51,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/19458f4a249031b8179c02b343dffe30.svg,7,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Neutral,Clustering,13,24
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237122,1606237182,59.6723485,51,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/df10610fd0e27c50fe0db5b8ca04f080.svg,14,log,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,19,0,Uncertain,Different range,13,23
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237182,1606237207,25.180305,51,d14de6e8946c29750256921ce0462931,plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg,9,linear,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Neutral,Outlier(s),13,24
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237207,1606237281,73.85211325,51,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/ef16f06ed4708fcd12a6249492a1e12a.svg,8,log,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,Different shape,13,21
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237281,1606237318,37.0392046,51,f28e70dc6b7365974b49d253cdd85363,plots/svg/abd7b714d3c960b93247a0a3e0308473.svg,29,linear,target-H-Lv_null-M-Lv_r0,0,t-H_n-M,H,M,Lv,Lv,50,12,14,0,Neutral,Clustering,13,21
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237318,1606237374,55.98659134,51,8ad2ea6719790c191cedf1038d3cbca5,plots/svg/5df2947852318075a066e55984da5020.svg,13,linear,target-M-Lv_null-E-Lv_r0,0,t-M_n-E,M,E,Lv,Lv,50,10,13,0,Very Uncertain,Clustering,13,22
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237374,1606237389,14.6523993,51,d14de6e8946c29750256921ce0462931,plots/svg/b31a013dcd39fb18f0adb334dea600e1.svg,10,log,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Very Certain,Different shape,13,24
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237389,1606237420,31.80982709,51,d5c6dd039c67d2cb6771b22aa1c6aaac,plots/svg/3abe4bc02329ef5d724fd9ae7d438532.svg,25,linear,target-H-Lv_null-E-Lv_r0,0,t-H_n-E,H,E,Lv,Lv,50,1,1,1,Very Certain,Different shape,13,23
emily-log-2,d148d77a34a4c200e621563ea9812399,1606237420,1606237476,55.62070584,51,3d689aa117d70559b73fe8398f1a44c6,plots/svg/d6bc919b68b3711ec58a7d2d12363647.svg,22,log,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,1,1,1,Certain,Different shape,13,23
emily-log-2,d74d04cfd238feb9ca6ccd8da6706b51,1606261368,1606261436,68.0351541,52,184b9f1a90081e0ffeedc112c6431d9c,plots/svg/5e448cd61317e5499aee6d7ea7906c64.svg,24,log,target-M-Lv_null-H-Lv_r0,0,t-M_n-H,M,H,Lv,Lv,50,13,2,0,Neutral,"Clustering, Outlier(s)",3,18
emily-log-2,d74d04cfd238feb9ca6ccd8da6706b51,1606261436,1606261483,46.54154634,52,d14de6e8946c29750256921ce0462931,plots/svg/b3a9571d8982604b9f655471bfe04fc1.svg,9,linear,target-E-Lv_null-H-Lv_r0,0,t-E_n-H,E,H,Lv,Lv,50,15,15,1,Certain,Different shape,3,24
emily-log-2,d74d04cfd238feb9ca6ccd8da6706b51,1606261483,1606261534,50.92425632,52,e079c7c97296f2c777bede60f7d1c5b7,plots/svg/19458f4a249031b8179c02b343dffe30.svg,7,linear,target-E-Lv_null-M-Lv_r0,0,t-E_n-M,E,M,Lv,Lv,50,14,14,1,Certain,"Different slope, Outlier(s)",3,24
